# Epilepsy and NDD gene list, written by gene_spine.epilepsy_list after the spine
# build. Union of three branches:
#   epilepsy / both : on Genes4Epilepsy ('both' also on an NDD source)
#   ndd_only        : on an NDD or ID source, not on Genes4Epilepsy
#   epilepsy_other  : on an epilepsy panel, or ClinGen or Orphadata naming epilepsy,
#                     seizures or encephalopathy, and in neither branch above
# tier and domain are the spine's own values, carried as description, not selection.
# NDD/ID sources: panelapp_au_id, panelapp_ge_id, sysndd, g2p_dd, sfari.
# Declared but absent: none.
# SFARI: 2026-07-12 release, exported 2026-09-16. Its unscored rows count as presence and lift no tier.
# genes4epilepsy_phenotype is blank for genes that are not on Genes4Epilepsy.
# mondo_ids from sources/mondo/mondo.obo sha256 50c8367f9bd99783, 10,491 ORPHA and 10,176 OMIM xrefs.
# org_count and org_names come from epilepsy_orgs.csv, blank where there is no match.
hgnc_id,symbol,gene_name,list_membership,genes4epilepsy_phenotype,tier,domain,n_sources,sources,orphacodes,omim_id,mondo_ids,org_count,org_names
HGNC:4803,HADHB,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id,746,143450,MONDO:0012172,0,
HGNC:4806,HAL,histidine ammonia-lyase,ndd_only,,T3,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;panelapp_au_id,2157,609457,MONDO:0009345,0,
HGNC:4816,HARS1,histidyl-tRNA synthetase 1,ndd_only,,T2,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,231183;488333,142810,MONDO:0014711;MONDO:0016485,1,CureARS
HGNC:4817,HARS2,"histidyl-tRNA synthetase 2, mitochondrial",ndd_only,,T3,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id,642945;642976,600783,MONDO:0009300;MONDO:0013972,0,
HGNC:32979,HAUS7,HAUS augmin like complex subunit 7,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,300540,,0,
HGNC:16882,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4,ndd_only,,T1,ndd_with_epilepsy,4,clingen;orphadata_genes;panelapp_au_epilepsy;sysndd,130;166282,605206,MONDO:0012061;MONDO:0015263,0,
HGNC:4847,HCRT,hypocretin neuropeptide precursor,ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,2073;83465,602358,MONDO:0016158;MONDO:0019371,0,
HGNC:4852,HDAC1,histone deacetylase 1,ndd_only,,T3,ndd_no_documented_epilepsy,2,clingen;sysndd,,601241,,0,
HGNC:4853,HDAC2,histone deacetylase 2,ndd_only,,T2,ndd_no_documented_epilepsy,2,panelapp_au_id;sysndd,,605164,,0,
HGNC:14063,HDAC4,histone deacetylase 4,ndd_only,,T1,ndd_no_documented_epilepsy,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,1001,605314,MONDO:0010886,0,
HGNC:14064,HDAC6,histone deacetylase 6,ndd_only,,T3,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_ge_id;sysndd,163966,300272,MONDO:0010463,0,
HGNC:4857,HDLBP,high density lipoprotein binding protein,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,142695,,0,
HGNC:26087,HEATR3,HEAT repeat containing 3,ndd_only,,T1,ndd_no_documented_epilepsy,4,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,124,614951,MONDO:0015253,0,
HGNC:29273,HEATR5B,HEAT repeat containing 5B,ndd_only,,T2,ndd_with_epilepsy,6,g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,619627,,0,
HGNC:26611,HECTD4,HECT domain E3 ubiquitin protein ligase 4,ndd_only,,T1,ndd_with_epilepsy,7,g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,,620209,,0,
HGNC:22195,HECW1,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1",ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,610384,,0,
HGNC:16878,HELZ,helicase with zinc finger,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,606699,,0,
HGNC:24923,HEMK1,"HemK methyltransferase 1, mitochondrial release factors N(5)-glutamine",ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,618609,,0,
HGNC:4867,HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,457359,605109,MONDO:0018710,0,
HGNC:4877,HESX1,HESX homeobox 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,226307;3157;478;95494;95496,601802,MONDO:0008428;MONDO:0013099;MONDO:0016411;MONDO:0018800;MONDO:0019828,0,
HGNC:26527,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,791;79271,610453,MONDO:0009657;MONDO:0019200,0,
HGNC:18270,HHAT,hedgehog acyltransferase,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,1422,605743,MONDO:0010814,0,
HGNC:4908,HIBCH,3-hydroxyisobutyryl-CoA hydrolase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,88639,610690,MONDO:0009603,0,
HGNC:26938,HIKESHI,heat shock protein nuclear import factor hikeshi,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_au_id;sysndd,495844,614908,MONDO:0044642,0,
HGNC:4912,HINT1,histidine triad nucleotide binding protein 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,324442,601314,MONDO:0007646,0,
HGNC:4916,HIRA,histone cell cycle regulator,ndd_only,,T2,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,567,600237,MONDO:0018923,0,
HGNC:13561,HIVEP3,HIVEP zinc finger 3,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,606649,,0,
HGNC:4931,HLA-A,"major histocompatibility complex, class I, A",ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,179,142800,MONDO:0011599,0,
HGNC:4932,HLA-B,"major histocompatibility complex, class I, B",ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,117;275798;29207;3287;36426;397,142830,MONDO:0007191;MONDO:0008538;MONDO:0017151;MONDO:0017376;MONDO:0017991;MONDO:0018229,0,
HGNC:4940,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,133;900,142858,MONDO:0012105;MONDO:0015274,0,
HGNC:4948,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,2073;220393;220402;220407;3437;397;477738;536;545;703;747;797;83465;85414,142857,MONDO:0007915;MONDO:0008538;MONDO:0012579;MONDO:0016158;MONDO:0016356;MONDO:0016358;MONDO:0016359;MONDO:0018092;MONDO:0018784;MONDO:0018906;MONDO:0019082;MONDO:0019338;MONDO:0019371;MONDO:0019434,0,
HGNC:4964,HLA-G,"major histocompatibility complex, class I, G",ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,142871,,0,
HGNC:4982,HMBS,hydroxymethylbilane synthase,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_au_id;sysndd,79276,609806,MONDO:0008294,0,
HGNC:21293,HMCN2,hemicentin 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,621107,,0,
HGNC:5001,HMG20A,high mobility group 20A,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,605534,,0,
HGNC:5009,HMGA2,high mobility group AT-hook 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,276148;397590;94063;99970;99971,600698,MONDO:0005103;MONDO:0017168;MONDO:0018336;MONDO:0019784;MONDO:0020563,0,
HGNC:4983,HMGB1,high mobility group box 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,163905,,0,
HGNC:5004,HMGB3,high mobility group box 3,ndd_only,,T3,ndd_no_documented_epilepsy,3,g2p_dd;panelapp_ge_id;sysndd,,300193,,0,
HGNC:21359,HMGCLL1,3-hydroxy-3-methylglutaryl-CoA lyase like 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,619050,,0,
HGNC:5006,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase,ndd_only,,T2,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,653725,142910,MONDO:0957270,0,
HGNC:5008,HMGCS2,3-hydroxy-3-methylglutaryl-CoA synthase 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,35701,600234,MONDO:0011614,0,
HGNC:4984,HMGN1,high mobility group nucleosome binding domain 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,163920,,0,
HGNC:28982,HMGXB3,HMG-box containing 3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,619800,,0,
HGNC:5003,HMGXB4,HMG-box containing 4,ndd_only,,T3,ndd_no_documented_epilepsy,2,panelapp_ge_id;sysndd,,604702,,0,
HGNC:5017,HMX1,H6 family homeobox 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,157962,142992,MONDO:0012802,0,
HGNC:11630,HNF1B,HNF1 homeobox B,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,1309;2578;261265;93111;93172;93173;97363;97364,189907,MONDO:0007669;MONDO:0010989;MONDO:0013797;MONDO:0015268;MONDO:0019644;MONDO:0019645;MONDO:0019981;MONDO:0019982,0,
HGNC:5024,HNF4A,hepatocyte nuclear factor 4 alpha,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,263455;544628;552,600281,MONDO:0016988;MONDO:0018911;MONDO:0034110,0,
HGNC:5028,HNMT,histamine N-methyltransferase,ndd_only,,T1,ndd_no_documented_epilepsy,4,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,88616,605238,MONDO:0019502,0,
HGNC:5033,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,52430,600124,MONDO:0000507,0,
HGNC:5034,HNRNPAB,heterogeneous nuclear ribonucleoprotein A/B,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,602688,,0,
HGNC:5035,HNRNPC,heterogeneous nuclear ribonucleoprotein C,ndd_only,,T1,ndd_no_documented_epilepsy,4,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,528084,164020,MONDO:0100038,1,HNRNP Family Foundation
HGNC:5036,HNRNPD,heterogeneous nuclear ribonucleoprotein D,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,601324,,1,HNRNP Family Foundation
HGNC:5039,HNRNPF,heterogeneous nuclear ribonucleoprotein F,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,601037,,0,
HGNC:5043,HNRNPH3,heterogeneous nuclear ribonucleoprotein H3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,602324,,0,
HGNC:5045,HNRNPL,heterogeneous nuclear ribonucleoprotein L,ndd_only,,T3,ndd_no_documented_epilepsy,2,sfari;sysndd,,603083,,0,
HGNC:17011,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,605800,,0,
HGNC:25451,HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2,ndd_only,,T1,ndd_no_documented_epilepsy,2,sfari;sysndd,,,,0,
HGNC:17512,HOMER1,homer scaffold protein 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,604798,,0,
HGNC:5101,HOXA11,homeobox A11,ndd_only,,T3,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,71289,142958,MONDO:0011555,0,
HGNC:5102,HOXA13,homeobox A13,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,2438;2957,142959,MONDO:0007698;MONDO:0008301,0,
HGNC:5111,HOXB1,homeobox B1,ndd_only,,T1,ndd_no_documented_epilepsy,2,g2p_dd;orphadata_genes,306530,142968,MONDO:0017627,0,
HGNC:5125,HOXC13,homeobox C13,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,69084,142976,MONDO:0019071,0,
HGNC:5133,HOXD10,homeobox D10,ndd_only,,T3,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;panelapp_ge_id,295201;295203,142984,MONDO:0017546;MONDO:0017547,0,
HGNC:5136,HOXD13,homeobox D13,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,295191;295195;887;93387;93406;93409,142989,MONDO:0008513;MONDO:0008516;MONDO:0008642;MONDO:0012544;MONDO:0017544;MONDO:0019677,0,
HGNC:5144,HPCA,hippocalcin,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,99657,142622,MONDO:0009141,0,
HGNC:5147,HPD,4-hydroxyphenylpyruvate dioxygenase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,2118;69723,609695,MONDO:0007700;MONDO:0010162,0,
HGNC:5154,HPGD,15-hydroxyprostaglandin dehydrogenase,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,1525;217059;2796,601688,MONDO:0007343;MONDO:0015466;MONDO:0016620,0,
HGNC:5163,HPS1,HPS1 biogenesis of lysosomal organelles complex 3 subunit 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,231500,604982,MONDO:0016501,0,
HGNC:18374,HPSE2,heparanase 2 (inactive),ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,2704,613469,MONDO:0000463,0,
HGNC:5172,HR,HR lysine demethylase and nuclear receptor corepressor,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,444;701;86819,602302,MONDO:0008757;MONDO:0008847;MONDO:0018631,0,
HGNC:5193,HS2ST1,heparan sulfate 2-O-sulfotransferase 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,528084,604844,MONDO:0100038,0,
HGNC:19419,HS3ST5,heparan sulfate-glucosamine 3-sulfotransferase 5,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,609407,,0,
HGNC:19133,HS6ST2,heparan sulfate 6-O-sulfotransferase 2,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;panelapp_ge_id;sysndd,,300545,,0,
HGNC:5208,HSD11B1,hydroxysteroid 11-beta dehydrogenase 1,ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,168588,600713,MONDO:0000193,0,
HGNC:4800,HSD17B10,hydroxysteroid 17-beta dehydrogenase 10,ndd_only,,T1,ndd_with_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,391428;391457;85295,300256,MONDO:0018322;MONDO:0018323;MONDO:0037149,0,
HGNC:18324,HSD3B7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7",ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,79301,607764,MONDO:0011906,0,
HGNC:5227,HSF4,heat shock transcription factor 4,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,441452;98994,602438,MONDO:0018611;MONDO:0021548,0,
HGNC:5244,HSPA9,heat shock protein family A (Hsp70) member 9,ndd_only,,T2,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;sysndd,260305;496751,600548,MONDO:0014801;MONDO:0016828,0,
HGNC:5273,HSPG2,heparan sulfate proteoglycan 2,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,1606;1865;800,142461,MONDO:0009140;MONDO:0009717;MONDO:0011929,0,
HGNC:5287,HTR1B,5-hydroxytryptamine receptor 1B,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,182131,,0,
HGNC:5293,HTR2A,5-hydroxytryptamine receptor 2A,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,182135,,0,
HGNC:5295,HTR2C,5-hydroxytryptamine receptor 2C,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,312861,,0,
HGNC:5297,HTR3A,5-hydroxytryptamine receptor 3A,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,182139,,0,
HGNC:24003,HTR3C,5-hydroxytryptamine receptor 3C,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,610121,,0,
HGNC:5302,HTR7,5-hydroxytryptamine receptor 7,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,182137,,0,
HGNC:30892,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1",ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,528084,300697,MONDO:0100038,0,
HGNC:5320,HYAL1,hyaluronidase 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,67041,607071,MONDO:0011093,0,
HGNC:5321,HYAL2,hyaluronidase 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;sysndd,508476,603551,MONDO:0976127,0,
HGNC:24587,HYCC1,hyccin PI4KA lipid kinase complex subunit 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,85163,610531,MONDO:0012514,0,
HGNC:19368,HYDIN,HYDIN axonemal central pair apparatus protein,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sfari,244,610812,MONDO:0016575,0,
HGNC:26558,HYLS1,HYLS1 centriolar and ciliogenesis associated,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,2189;475,610693,MONDO:0006037;MONDO:0018772,0,
HGNC:18418,HYPK,huntingtin interacting protein K,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_au_id,,612784,,0,
HGNC:5330,IARS1,isoleucyl-tRNA synthetase 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,541423,600709,MONDO:0014911,1,CureARS
HGNC:5343,ICA1,islet cell autoantigen 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,147625,,0,
HGNC:29154,ICE1,interactor of little elongation complex ELL subunit 1,ndd_only,,T2,ndd_no_documented_epilepsy,2,panelapp_au_id;sysndd,,617958,,0,
HGNC:29885,ICE2,interactor of little elongation complex ELL subunit 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,610835,,0,
HGNC:5384,IDH3A,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,791,601149,MONDO:0019200,0,
HGNC:5389,IDS,iduronate 2-sulfatase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,217085;217093,300823,MONDO:0016315;MONDO:0016316,0,
HGNC:5391,IDUA,alpha-L-iduronidase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,93473;93474;93476,252800,MONDO:0011758;MONDO:0011759;MONDO:0011760,0,
HGNC:16644,IFITM5,interferon induced transmembrane protein 5,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,216828,614757,MONDO:0012591,0,
HGNC:5433,IFNAR2,interferon alpha and beta receptor subunit 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;panelapp_ge_id,431166,602376,MONDO:0014715,0,
HGNC:13556,IFT122,intraflagellar transport 122,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,1515;93268,606045,MONDO:0009032;MONDO:0010024,0,
HGNC:29077,IFT140,intraflagellar transport 140,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,140969;474;65;730;791,614620,MONDO:0004691;MONDO:0009964;MONDO:0018770;MONDO:0018998;MONDO:0019200,0,
HGNC:30391,IFT172,intraflagellar transport 172,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,110;140969;474;791,607386,MONDO:0009964;MONDO:0015229;MONDO:0018770;MONDO:0019200,0,
HGNC:18626,IFT27,intraflagellar transport 27,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,110,615870,MONDO:0015229,0,
HGNC:19009,IFT38,intraflagellar transport 38,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_au_id,,616787,,0,
HGNC:29669,IFT43,intraflagellar transport 43,ndd_only,,T2,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,1515;791,614068,MONDO:0009032;MONDO:0019200,0,
HGNC:15901,IFT52,intraflagellar transport 52,ndd_only,,T2,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,1515,617094,MONDO:0009032,0,
HGNC:17367,IFT57,intraflagellar transport 57,ndd_only,,T2,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,508501,606621,MONDO:0054770,0,
HGNC:21424,IFT74,intraflagellar transport 74,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;sysndd,110;137893;475,608040,MONDO:0009461;MONDO:0015229;MONDO:0018772,0,
HGNC:29262,IFT80,intraflagellar transport 80,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,474;93268;93271,611177,MONDO:0010024;MONDO:0013127;MONDO:0018770,0,
HGNC:5461,IGBP1,immunoglobulin binding protein 1,ndd_only,,T3,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,52055,300139,MONDO:0010333,0,
HGNC:5464,IGF1,insulin like growth factor 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,73272,147440,MONDO:0012110,0,
HGNC:5465,IGF1R,insulin like growth factor 1 receptor,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,73273,147370,MONDO:0010038,0,
HGNC:5466,IGF2,insulin like growth factor 2,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,2128;231117;231140;231144;397590,147470,MONDO:0009331;MONDO:0016475;MONDO:0016480;MONDO:0016481;MONDO:0018336,0,
HGNC:5473,IGFBP4,insulin like growth factor binding protein 4,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,146733,,0,
HGNC:5476,IGFBP7,insulin like growth factor binding protein 7,ndd_only,,T1,ndd_no_documented_epilepsy,2,g2p_dd;orphadata_genes,284247,602867,MONDO:0013640,0,
HGNC:5542,IGHMBP2,immunoglobulin mu DNA binding protein 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,443073;98920,600502,MONDO:0011436;MONDO:0014511,0,
HGNC:5948,IGSF1,immunoglobulin superfamily member 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,329235,300137,MONDO:0010475,0,
HGNC:5956,IHH,Indian hedgehog signaling molecule,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_ge_id,63446;93388,600726,MONDO:0007215;MONDO:0011907,0,
HGNC:13176,IKZF1,IKAROS family zinc finger 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sfari,317473;36426;585909;695172;697414,603023,MONDO:0014810;MONDO:0018229;MONDO:0035940;MONDO:0979288;MONDO:0979316,0,
HGNC:13177,IKZF2,IKAROS family zinc finger 2,ndd_only,,T2,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_au_id,697389;699599,606234,MONDO:0800139;MONDO:0979234,0,
HGNC:5966,IL11,interleukin 11,ndd_only,,T3,ndd_no_documented_epilepsy,1,g2p_dd,,147681,,0,
HGNC:5967,IL11RA,interleukin 11 receptor subunit alpha,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,284149,600939,MONDO:0013615,0,
HGNC:5994,IL1R2,interleukin 1 receptor type 2,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,147811,,0,
HGNC:5996,IL1RAPL1,interleukin 1 receptor accessory protein like 1,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,777,300206,MONDO:0019181,0,
HGNC:5997,IL1RAPL2,interleukin 1 receptor accessory protein like 2,ndd_only,,T2,ndd_no_documented_epilepsy,2,panelapp_ge_id;sfari,,300277,,0,
HGNC:6012,IL3RA,interleukin 3 receptor subunit alpha,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,"""308385|430000""",,0,
HGNC:6037,ILF2,interleukin enhancer binding factor 2,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_ge_id;sfari;sysndd,,603181,,0,
HGNC:6038,ILF3,interleukin enhancer binding factor 3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,603182,,0,
HGNC:14598,IMMP2L,inner mitochondrial membrane peptidase subunit 2,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;sfari;sysndd,,605977,,0,
