hgnc_id,symbol,gene_name,tier,domain,disputed,disputed_note,n_sources,sources,orphacodes,synonyms,omim_id,ensembl_gene_id,locus_group,ev_clingen,ev_g2p_dd,ev_orphadata_genes,ev_panelapp_au_epilepsy,ev_panelapp_au_id,ev_panelapp_ge_epilepsy,ev_panelapp_ge_id,ev_sfari,ev_sysndd,on_clingen,on_g2p_dd,on_genes4epilepsy,on_orphadata_genes,on_panelapp_au_epilepsy,on_panelapp_au_id,on_panelapp_ge_epilepsy,on_panelapp_ge_id,on_sfari,on_sysndd,pheno_clingen,pheno_g2p_dd,pheno_genes4epilepsy,pheno_panelapp_au_epilepsy,pheno_panelapp_au_id,pheno_panelapp_ge_epilepsy,pheno_panelapp_ge_id,simons_on_list,simons_list_version,simons_page_url,simons_report_url,on_simons_gene_list,el_tier,disorder,el_foundation,el_foundation_url,el_registry,el_registry_url,el_platforms,simons_enrolled,cords,therapeutics,fda_report,fda_report_url,on_epilepsylive_pag,gene_family,opathy,opathy_basis,on_opathy,pubmed_hits,pubmed_query,pubmed_as_of,on_pubmed_gene_counts,registries
HGNC:3642,FDXR,ferredoxin reductase,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,542585;543470,ADXR;ADR;AR,103270,ENSG00000161513,protein-coding gene,Definitive,strong,Assessed,,Green,,Red,,Limited,True,True,False,True,False,True,False,True,False,True,FDXR-related optic atrophy mitochondrial dysfunction syndrome,FDXR-related optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome,,,"Neurodevelopmental disorder with mitochondrial abnormalities, optic atrophy, and developmental regression, MIM# 620887; Auditory neuropathy and optic atrophy, MIM# 617717",,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3649,FEM1B,fem-1 homolog B,T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,,613539,ENSG00000169018,protein-coding gene,,moderate,,,Green,,Green,,Definitive,False,True,False,False,False,True,False,True,False,True,,FEM1B-related neurodevelopmental disorder with or without brain abnormalities,,,"Neurodevelopmental disorder with behavioral, ear, and skeletal abnormalities, MIM# 621263",,"Neurodevelopmental disorder with behavioral, ear, and skeletal abnormalities, OMIM:621263; neurodevelopmental disorder, MONDO:0700092; intellectual disability, MONDO:0001071",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:1184,FERRY3,FERRY endosomal RAB5 effector complex subunit 3,T1,ndd_no_documented_epilepsy,False,,4,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,88616,C12orf4;Fy-3,616082,ENSG00000047621,protein-coding gene,,,Assessed,,Green,,Green,,Definitive,False,False,False,True,False,True,False,True,False,True,,,,,"Intellectual developmental disorder, autosomal recessive 66 MIM#618221",,"Intellectual developmental disorder, autosomal recessive 66, OMIM:618221",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:22788,FEZF1,FEZ family zinc finger 1,T1,ndd_no_documented_epilepsy,False,,2,g2p_dd;orphadata_genes,478,ZNF312B,613301,ENSG00000128610,protein-coding gene,,strong,Assessed,,,,,,,False,True,False,True,False,False,False,False,False,False,,FEZF1-related hypogonadotropic hypogonadism with or without anosmia,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:13506,FEZF2,FEZ family zinc finger 2,T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;panelapp_au_id;sfari;sysndd,,ZNF312;FLJ10142;FKSG36;TOF;FEZL;Zfp312,607414,ENSG00000153266,protein-coding gene,,moderate,,,Green,,,2,Definitive,False,True,False,False,False,True,False,False,True,True,,FEZF2-related neurodevelopmental disorder,,,"neurodevelopmental disorder MONDO:0700092, FEZF2-related",,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3661,FGA,fibrinogen alpha chain,T1,ndd_no_documented_epilepsy,False,,3,clingen;orphadata_genes;sfari,101041;248408;93562;98880;98881,,134820,ENSG00000171560,protein-coding gene,Definitive,,Assessed,,,,,2,,True,False,False,True,False,False,False,False,True,False,congenital fibrinogen deficiency,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3663,FGD1,"FYVE, RhoGEF and PH domain containing 1",T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,915,FGDY;ZFYVE3,300546,ENSG00000102302,protein-coding gene,Definitive,definitive,Assessed,,Green,,Green,,Definitive,True,True,False,True,False,True,False,True,False,True,"Aarskog-Scott syndrome, X-linked",FGD1-related Aarskog-Scott syndrome,,,"Aarskog-Scott syndrome, MIM # 305400; Mental retardation, X-linked syndromic 16, MIM# 305400",,"Aarskog-Scott syndrome, 305400Mental retardation, X-linked syndromic 16, 305400; AARSKOG-SCOTT SYNDROME (AAS)",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:19125,FGD4,"FYVE, RhoGEF and PH domain containing 4",T1,ndd_no_documented_epilepsy,False,,3,clingen;orphadata_genes;panelapp_ge_id,99954,FRABP;frabin;ZFYVE6;CMT4H,611104,ENSG00000139132,protein-coding gene,Definitive,,Assessed,,,,Red,,,True,False,False,True,False,False,False,True,False,False,Charcot-Marie-Tooth disease,,,,,,"Charcot Marie Tooth disease, type 4H, 609311",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3666,FGF10,fibroblast growth factor 10,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_ge_id,2363;86815,,602115,ENSG00000070193,protein-coding gene,,definitive,Assessed,,,,Red,,,False,True,False,True,False,False,False,True,False,False,,FGF10-related lacrimo-auriculo-dento-digital syndrome (LADD),,,,,"Aplasia of lacrimal and salivary glands, 180920; LADD syndrome, 149730",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3668,FGF12,fibroblast growth factor 12,T1,ndd_with_epilepsy,True,clingen: Disputed,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,442835,FGF12B;FHF1,601513,ENSG00000114279,protein-coding gene,Definitive;Disputed,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,Brugada syndrome; genetic developmental and epileptic encephalopathy,FGF12-related epileptic encephalopathy,DEE,"Developmental and epileptic encephalopathy 47, MIM# 617166","Developmental and epileptic encephalopathy 47, MIM# 617166","Epileptic encephalopathy, early infantile, 47, 617166","Epileptic encephalopathy, early infantile, 47, 617166",,,,,False,,,,,,,,,,,,,False,,,,False,116,"(""FGF12""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:3670,FGF13,fibroblast growth factor 13,T1,ndd_with_epilepsy,False,,9,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd,36387,LINC00889;FHF2;FGF2;FLJ30672,300070,ENSG00000129682,protein-coding gene,,limited;strong,Assessed,Green,Green,Green,Amber,3,Definitive,False,True,True,True,True,True,True,True,True,True,,FGF13-related neurodevelopmental disorder,DEE,"Developmental and epileptic encephalopathy 90, MIM# 301058; Intellectual disability; epilepsy","Developmental and epileptic encephalopathy 90, MIM# 301058; Intellectual developmental disorder, X-linked 110, MIM# 301095",Developmental and epileptic encephalopathy; Intellectual disability; Infantile-onset seizures,Developmental and epileptic encephalopathy; Intellectual disability; Infantile-onset seizures,,,,,False,,,,,,,,,,,,,False,,,,False,125,"(""FGF13""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:3671,FGF14,fibroblast growth factor 14,T1,ndd_no_documented_epilepsy,False,,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,675216;98764,FHF4;SCA27,601515,ENSG00000102466,protein-coding gene,,definitive,Assessed,,Green,,Amber,3,Definitive,False,True,False,True,False,True,False,True,True,True,,FGF14-related episodic ataxia,,,"Spinocerebellar ataxia 27, MIM# 609307; Vestibulocerebellar disorder with predominant ocular signs, MIM# 193003",,Spinocerebellar ataxia 27  609307,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3681,FGF3,fibroblast growth factor 3,T1,ndd_no_documented_epilepsy,False,,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,2791;90024;99806,INT2;HBGF-3,164950,ENSG00000186895,protein-coding gene,Definitive,definitive,Assessed,,Red,,Red,,,True,True,False,True,False,True,False,True,False,False,"deafness with labyrinthine aplasia, microtia, and microdontia","FGF3-related deafness with labyrinthine aplasia, microtia and microdontia",,,"Deafness, congenital with inner ear agenesis, microtia, and microdontia, MIM#610706",,"Deafness, congenital with inner ear agenesis, microtia, and microdontia, 610706",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3687,FGF9,fibroblast growth factor 9,T1,ndd_no_documented_epilepsy,False,,3,clingen;g2p_dd;orphadata_genes,3237,,600921,ENSG00000102678,protein-coding gene,Definitive,strong,Assessed,,,,,,,True,True,False,True,False,False,False,False,False,False,multiple synostoses syndrome,FGF9-related multiple synostoses syndrome,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3688,FGFR1,fibroblast growth factor receptor 1,T1,ndd_with_epilepsy,False,,8,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,168953;2117;220386;2396;251576;251579;251615;2645;280200;314950;3157;3366;432;478;93258;93924;99798,FLT2;KAL2;H2;H3;H4;H5;CEK;FLG;BFGFR;N-SAM;CD331,136350,ENSG00000077782,protein-coding gene,Definitive;Limited;Moderate,definitive,Assessed;Not yet assessed,Green,Green,,Red,2,Definitive,True,True,False,True,True,True,False,True,True,True,Hartsfield-Bixler-Demyer syndrome; Pfeiffer syndrome type 1; osteoglophonic dysplasia,FGFR1-related Hartsfield syndrome; FGFR1-related Pfeiffer syndrome; FGFR1-related encephalocraniocutaneous lipomatosis; FGFR1-related hypogonadotropic hypogonadism with or without anosmia; FGFR1-related osteoglophonic dysplasia,,Hartsfield syndrome	(MIM#615465),"Hartsfield syndrome, MIM# 615465",,"Hartsfield syndrome, OMIM:615465; Pfeiffer syndrome, OMIM:101600; Encephalocraniocutaneous lipomatosis, somatic mosaic, OMIM:613001",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3689,FGFR2,fibroblast growth factor receptor 2,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,1540;1555;168624;207;2363;313855;596008;794;87;93258;93259;93260,KGFR;BEK;CFD1;JWS;CEK3;TK14;TK25;ECT1;K-SAM;CD332,176943,ENSG00000066468,protein-coding gene,Definitive;Limited,definitive;strong,Assessed;Not yet assessed,,Amber,,Amber,,Definitive,True,True,False,True,False,True,False,True,False,True,Apert syndrome; Beare-Stevenson cutis gyrata syndrome; Crouzon syndrome; LADD syndrome; Pfeiffer syndrome; bent bone dysplasia syndrome 1,FGFR2-related Antley-Bixler syndrome; FGFR2-related Apert Syndrome; FGFR2-related Beare-Stevenson cutis gyrata syndrome; FGFR2-related Crouzon syndrome; FGFR2-related Jackson-Weiss syndrome; FGFR2-related Pfeiffer syndrome; FGFR2-related lacrimo-auriculo-dento-digital syndrome (LADD),,,"Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis, MIM# 207410; Apert syndrome, MIM# 101200",,Antley-Bixler syndrome; Apert syndrome; Crouzon syndrome; Beare-Stevenson Cutis Gyrata syndrome,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3690,FGFR3,fibroblast growth factor receptor 3,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,15;1860;2363;251576;251579;35099;429;53271;794;85164;85165;93262;93274,ACH;CEK2;JTK4;CD333,134934,ENSG00000068078,protein-coding gene,Definitive;Moderate,definitive,Assessed;Not yet assessed,Green,Green,Green,Red,,Definitive,True,True,True,True,True,True,True,True,False,True,Crouzon syndrome-acanthosis nigricans syndrome; Muenke syndrome; achondroplasia; camptodactyly-tall stature-scoliosis-hearing loss syndrome; hypochondroplasia; severe achondroplasia-developmental delay-acanthosis nigricans syndrome; thanatophoric dysplasia,"FGFR3-related Crouzon syndrome with acanthosis nigricans; FGFR3-related Muenke syndrome; FGFR3-related achondroplasia; FGFR3-related camptodactyly tall stature and hearing loss syndrome; FGFR3-related hypochondroplasia; FGFR3-related lacrimo-auriculo-dento-digital syndrome (LADD); FGFR3-related thanatophoric dysplasia, type 1; FGFR3-related thanatophoric dysplasia, type 2","DEE, MCD","Hypochondroplasia, MIM#146000","CATSHL syndrome 610474; Hypochondroplasia 146000; SADDAN 616482; Muenke syndrome 602849; Thanatophoric dysplasia, type I 187600","Hypochondroplasia, OMIM:146000; hypochondroplasia, MONDO:0007793","CATSHL syndrome 610474; Hypochondroplasia  146000; SADDAN  616482; Muenke syndrome  602849; Thanatophoric dysplasia, type I  187600",,,,,False,,,,,,,,,,,,,False,,,,False,2726,"(""FGFR3""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:3700,FH,fumarate hydratase,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,24;29072;523,FUM,136850,ENSG00000091483,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Amber,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,hereditary leiomyomatosis and renal cell cancer,FH-related fumarase deficiency,MCD,"Fumarase deficiency, MIM#606812",Fumarase deficiency (MIM# 606812),"Fumarase deficiency, OMIM:606812","Fumarase deficiency, OMIM:606812",,,,,False,,,,,,,,,,,,,False,,,,False,8742,"(""FH""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:3702,FHL1,four and a half LIM domains 1,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_ge_id,178461;431272;97239;98863,SLIM1;KYO-T;bA535K18.1;FHL1B;XMPMA;FLH1A;MGC111107,300163,ENSG00000022267,protein-coding gene,,definitive,Assessed,,,,Red,,,False,True,False,True,False,False,False,True,False,False,,FHL1-related Emery-Dreifuss muscular dystrophy,,,,,"Scapuloperoneal myopathy, X-linked dominant, 300695; Myopathy, X-linked, with postural muscle atrophy, 300696; Myopathy, reducing body, X-linked, severe early-onset, 300717; Myopathy, reducing body, X-linked, childhood-onset, 300718; Emery-Dreifuss muscular dystrophy 6, X-linked, 300696",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:3705,FIBP,FGF1 intracellular binding protein,T1,ndd_no_documented_epilepsy,False,,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,500095,FGFIBP,608296,ENSG00000172500,protein-coding gene,,moderate,Assessed,,Green,,Green,,Definitive,False,True,False,True,False,True,False,True,False,True,,FIBP-related overgrowth syndrome with developmental delay (Thauvin-Robinet-Faivre syndrome),,,"Thauvin-Robinet-Faivre syndrome, MIM#617107",,"Thauvin-Robinet-Faivre syndrome, OMIM:617107; tall stature-intellectual disability-renal anomalies syndrome, MONDO:0014918",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:16873,FIG4,FIG4 phosphoinositide 5-phosphatase,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,139515;208441;3472;803,KIAA0274;SAC3;hSac3;dJ249I4.1;ALS11;CMT4J,609390,ENSG00000112367,protein-coding gene,Definitive;Limited,strong,Assessed,Red,Green,Red,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,Charcot-Marie-Tooth disease; amyotrophic lateral sclerosis type 11,"FIG4-related cleidocranial dysplasia with micrognathia, absent thumbs, and distal aphalangia (Yunis-Varon syndrome)","DEE, MCD","Polymicrogyria, bilateral temporooccipital, MIM#612691",Charcot-Marie-Tooth disease MONDO:0015626,,"Charcot-Marie-Tooth disease, type 4J, OMIM:611228; Charcot-Marie-Tooth disease type 4J MONDO:0012640; Yunis Varon syndrome OMIM:216340; Yunis-Varon syndrome MONDO:0008995",,,,,False,,,,,,,,,,,,,False,,,,False,111,"(""FIG4""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:21015,FILIP1,filamin A interacting protein 1,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;panelapp_ge_id;sysndd,,FILIP;KIAA1275,607307,ENSG00000118407,protein-coding gene,,moderate,,,,,Green,,Definitive,False,True,False,False,False,False,False,True,False,True,,FILIP1-related arthrogryposis multiplex congenita with microcephaly,,,,,"intellectual disability, MONDO:0001071",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:16135,FITM2,fat storage inducing transmembrane protein 2,T1,ndd_no_documented_epilepsy,False,,3,clingen;panelapp_au_id;sysndd,,C20orf142;dJ881L22.2;FIT2,612029,ENSG00000197296,protein-coding gene,Definitive,,,,Green,,,,Definitive,True,False,False,False,False,True,False,False,False,True,Siddiqi syndrome,,,,Siddiqi syndrome MIM#618635,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:18169,FKBP10,FKBP prolyl isomerase 10,T1,ndd_no_documented_epilepsy,False,,2,g2p_dd;orphadata_genes,1149;216812;216820;2771,hFKBP65;FKBP65;FLJ22041;FKBP6;FLJ20683;FLJ23833,607063,ENSG00000141756,protein-coding gene,,definitive,Assessed,,,,,,,False,True,False,True,False,False,False,False,False,False,,FKBP10-related Bruck syndrome,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:18625,FKBP14,FKBP prolyl isomerase 14,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_ge_id,300179,FLJ20731;FKBP22,614505,ENSG00000106080,protein-coding gene,,definitive,Assessed,,,,Red,,,False,True,False,True,False,False,False,True,False,False,,"FKBP14-related Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss",,,,,"Ehlers-Danlos syndrome with progressive kyphoscoliosis, myopathy, and hearing loss, 614557",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:17997,FKRP,fukutin related protein,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,34515;370959;370968;370980;588;899,LGMD2I;MDC1C;FKTR,606596,ENSG00000181027,protein-coding gene,Definitive,definitive,Assessed,Amber,Green,Amber,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,myopathy caused by variation in FKRP,FKRP-related congenital alpha-dystroglycanopathy with brain and eye anomalies,DEE,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 5, MIM#613153",myopathy caused by variation in FKRP MONDO:0700066,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 5, 613153; seizures; Walker-warburg syndrome or muscle-eye-brain disease; Muscular dystrophy, congenital, 1c","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 5, 613153Muscular dystrophy-dystroglycanopathy (congenital with or without mental retardation), type B, 5,606612Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 5, 607155; MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY LIMB-GIRDLE TYPE C5 (MDDGC5)",,,,,False,,,,,,,,,,,,,False,,,,False,234,"(""FKRP""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:3622,FKTN,fukutin,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,154;206554;272;370980;588;899,FCMD;LGMD2M,607440,ENSG00000106692,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,myopathy caused by variation in FKTN,FKTN-related muscular dystrophy-dystroglycanopathy limb-girdle,DEE,Muscular dystrophy-dystroglycanopathy MONDO:0018276,Myopathy caused by variation in FKTN MONDO:0700067,"Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4, 253800; seizures; Walker-warburg syndrome or muscle-eye-brain disease; Fukuyama congenital muscular dystrophy","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 4, 253800Muscular dystrophy-dystroglycanopathy (congenital without mental retardation), type B, 4, 613152Cardiomyopathy, dilated, 1X, 611615Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 4, 611588; MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY CONGENITAL WITHOUT MENTAL RETARDATION TYPE B4 (MDDGB4)",,,,,False,,,,,,,,,,,,,False,,,,False,80,"(""FKTN""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:24671,FLAD1,flavin adenine dinucleotide synthetase 1,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,394529;394532,PP591;FAD1,610595,ENSG00000160688,protein-coding gene,Definitive,definitive,Assessed,,,,Red,,,True,True,False,True,False,False,False,True,False,False,myopathy with abnormal lipid metabolism,FLAD1-related riboflavin-responsive and non-responsive multiple acyl-CoA dehydrogenase and combined respiratory-chain deficiency,,,,,Lipid storage myopathy due to flavin adenine synthetase deficiency 255100,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
