hgnc_id,symbol,tier,domain,sources
HGNC:29318,TNRC6C,T2,ndd_no_documented_epilepsy,sfari
HGNC:11985,TOMM70,T2,ndd_no_documented_epilepsy,panelapp_ge_id;sysndd
HGNC:11990,TOP2B,T2,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;sfari;sysndd
HGNC:11993,TOP3B,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:17761,TREM2,T2,ndd_with_epilepsy,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id
HGNC:660,TRIM23,T2,ndd_no_documented_epilepsy,sfari
HGNC:16290,TRIM33,T2,ndd_no_documented_epilepsy,orphadata_genes;sfari
HGNC:12337,TRPC5,T2,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:12338,TRPC6,T2,ndd_no_documented_epilepsy,orphadata_genes;sfari
HGNC:15506,TSEN34,T2,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:10669,TSHZ1,T2,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sfari
HGNC:30700,TSHZ3,T2,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;sfari;sysndd
HGNC:27119,TSLIG3C,T2,ndd_no_documented_epilepsy,sfari
HGNC:13594,TSPAN17,T2,ndd_no_documented_epilepsy,sfari
HGNC:11859,TSPAN4,T2,ndd_no_documented_epilepsy,sfari
HGNC:12382,TSPYL1,T2,ndd_with_epilepsy,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;sysndd
HGNC:21586,TTL,T2,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:12407,TUBA4A,T2,ndd_no_documented_epilepsy,clingen;sysndd
HGNC:12410,TUBA8,T2,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:18600,TUBGCP5,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:16952,TXNIP,T2,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:12437,TXNRD1,T2,epilepsy_only_unclassified,panelapp_ge_epilepsy
HGNC:25598,TYW1,T2,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:12471,UBA7,T2,ndd_no_documented_epilepsy,panelapp_au_id;sfari;sysndd
HGNC:12484,UBE2H,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:12485,UBE2I,T2,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:16803,UBE3C,T2,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:21931,UBN2,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:30467,UBR3,T2,ndd_no_documented_epilepsy,sfari
HGNC:30298,UIMC1,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:16297,UPB1,T2,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:17854,UPF2,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:12586,UQCRC2,T2,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;sysndd
HGNC:26444,UROC1,T2,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:12612,USP14,T2,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;sysndd
HGNC:12613,USP15,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:12624,USP25,T2,ndd_with_epilepsy,clingen;g2p_dd;panelapp_au_epilepsy;sysndd
HGNC:20080,USP45,T2,ndd_no_documented_epilepsy,orphadata_genes;sfari
HGNC:12633,USP9Y,T2,ndd_no_documented_epilepsy,orphadata_genes;sfari
HGNC:19964,VASH1,T2,ndd_no_documented_epilepsy,sfari
HGNC:12949,VEZF1,T2,ndd_no_documented_epilepsy,clingen;orphadata_genes;sfari;sysndd
HGNC:12690,VIL1,T2,ndd_no_documented_epilepsy,sfari
HGNC:20312,VPS36,T2,ndd_with_epilepsy,genes4epilepsy;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:17032,VSIG4,T2,ndd_no_documented_epilepsy,sfari
HGNC:28385,VWA3B,T2,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:29323,WDFY4,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:25706,WDR59,T2,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:32672,WDR83,T2,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:24997,WDR91,T2,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:29175,WDTC1,T2,ndd_with_epilepsy,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;sysndd
HGNC:12787,WNT7B,T2,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:12811,XK,T2,ndd_with_epilepsy,orphadata_genes;panelapp_ge_epilepsy;panelapp_ge_id
HGNC:14108,XPO7,T2,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:12826,XPOT,T2,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:12827,XPR1,T2,ndd_with_epilepsy,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;sysndd
HGNC:25489,YEATS2,T2,ndd_with_epilepsy,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;sfari
HGNC:16959,YKT6,T2,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:24721,YTHDC2,T2,ndd_no_documented_epilepsy,sfari
HGNC:12851,YWHAE,T2,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:12930,ZBTB16,T2,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:13083,ZBTB21,T2,ndd_no_documented_epilepsy,sfari
HGNC:18668,ZBTB7B,T2,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id
HGNC:29093,ZC3H11A,T2,ndd_no_documented_epilepsy,sfari
HGNC:20509,ZC3H14,T2,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:17808,ZC3H4,T2,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:25265,ZCCHC8,T2,ndd_no_documented_epilepsy,clingen;g2p_dd;panelapp_ge_id;sysndd
HGNC:12969,ZNF18,T2,ndd_no_documented_epilepsy,sfari
HGNC:26332,ZNF385B,T2,ndd_no_documented_epilepsy,sfari
HGNC:16762,ZNF423,T2,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;sysndd
HGNC:27984,ZNF517,T2,ndd_no_documented_epilepsy,sfari
HGNC:26561,ZNF548,T2,ndd_no_documented_epilepsy,sfari
HGNC:28197,ZNF559,T2,ndd_no_documented_epilepsy,sfari
HGNC:30461,ZNF626,T2,ndd_no_documented_epilepsy,sfari
HGNC:25821,ZNF668,T2,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:22043,ZNF713,T2,ndd_no_documented_epilepsy,g2p_dd;panelapp_ge_id;sfari;sysndd
HGNC:25843,ZNF750,T2,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:33108,ZNF774,T2,ndd_no_documented_epilepsy,sfari
HGNC:21711,ZNF804A,T2,ndd_no_documented_epilepsy,panelapp_au_id;sfari;sysndd
HGNC:33230,ZNF808,T2,ndd_no_documented_epilepsy,g2p_dd
HGNC:27193,ZNF827,T2,ndd_no_documented_epilepsy,sfari
HGNC:18224,ZRANB1,T2,ndd_with_epilepsy,panelapp_au_epilepsy;panelapp_au_id
HGNC:25468,ZWILCH,T2,ndd_no_documented_epilepsy,sfari
HGNC:23336,A2ML1,T3,ndd_no_documented_epilepsy,clingen;panelapp_ge_id;sysndd
HGNC:21298,AACS,T3,ndd_no_documented_epilepsy,sysndd
HGNC:35,ABCA5,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:21398,ABHD6,T3,ndd_no_documented_epilepsy,sysndd
HGNC:77,ABL2,T3,ndd_no_documented_epilepsy,sfari
HGNC:85,ACACB,T3,ndd_no_documented_epilepsy,sysndd
HGNC:13557,ACE2,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:17066,ACIN1,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:17152,ACOT9,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:26060,ACSM5,T3,ndd_no_documented_epilepsy,sysndd
HGNC:174,ACVR2B,T3,ndd_no_documented_epilepsy,g2p_dd
HGNC:24104,ACY3,T3,ndd_no_documented_epilepsy,sysndd
HGNC:206,ADAM28,T3,ndd_no_documented_epilepsy,sysndd
HGNC:15478,ADAM33,T3,ndd_no_documented_epilepsy,sysndd
HGNC:222,ADAMTS6,T3,ndd_no_documented_epilepsy,sysndd
HGNC:232,ADCY1,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;sfari
HGNC:943,ADGRB1,T3,ndd_no_documented_epilepsy,sfari
HGNC:945,ADGRB3,T3,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:4516,ADGRG2,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:18992,ADGRG4,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:18582,ADGRL2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:24040,ADIPOR1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:282,ADRA2B,T3,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:317,AFP,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:23467,AGAP5,T3,ndd_no_documented_epilepsy,sfari
HGNC:26296,AGBL2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:27981,AGBL3,T3,ndd_no_documented_epilepsy,sysndd
HGNC:24684,AGGF1,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id
HGNC:333,AGT,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:349,AHSG,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;sysndd
HGNC:18783,AKAP17A,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:374,AKAP4,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:385,AKR1C2,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:3978,ALDH1L1,T3,ndd_no_documented_epilepsy,sfari
HGNC:26777,ALDH1L2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:7179,ALDH6A1,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:23162,ALG10,T3,ndd_with_epilepsy,clingen;panelapp_au_epilepsy;sysndd
HGNC:25990,AMBRA1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:26360,AMER2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:465,AMHR2,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:467,AMMECR1,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:28041,AMZ2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:19989,ANAPC2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:485,ANGPT2,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:24714,ANKHD1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:29101,ANKLE2,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:29135,ANKRD12,T3,ndd_no_documented_epilepsy,sysndd
HGNC:26853,ANKRD31,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:21625,ANO1,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;sysndd
HGNC:556,AP1G2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:562,AP2A2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:571,AP3S2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:28727,APOO,T3,ndd_no_documented_epilepsy,sysndd
HGNC:18242,APPL2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:16029,AQP10,T3,ndd_no_documented_epilepsy,sysndd
HGNC:640,AQP7,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:20363,AREL1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:21213,ARFGEF3,T3,ndd_no_documented_epilepsy,sysndd
HGNC:21030,ARHGAP15,T3,ndd_no_documented_epilepsy,sysndd
HGNC:23725,ARHGAP21,T3,ndd_no_documented_epilepsy,sysndd
HGNC:27414,ARHGAP30,T3,ndd_no_documented_epilepsy,sfari
HGNC:23085,ARHGAP33,T3,ndd_no_documented_epilepsy,sysndd
HGNC:26388,ARHGAP36,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:676,ARHGAP6,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:682,ARHGEF2,T3,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:684,ARHGEF4,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:685,ARHGEF6,T3,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3031,ARID3A,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:689,ARIH1,T3,ndd_no_documented_epilepsy,panelapp_ge_id;sysndd
HGNC:24999,ARMC8,T3,ndd_no_documented_epilepsy,sysndd
HGNC:721,ARSF,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:18860,ASAH2,T3,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:17186,ASB11,T3,ndd_no_documented_epilepsy,sfari
HGNC:19763,ASB12,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:17184,ASB9,T3,ndd_no_documented_epilepsy,sfari
HGNC:738,ASCL1,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:744,ASH2L,T3,ndd_no_documented_epilepsy,sysndd
HGNC:751,ASMTL,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:26742,ASPNAT,T3,ndd_with_epilepsy,clingen;panelapp_au_epilepsy;panelapp_au_id
HGNC:779,ATCAY,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id;sysndd
HGNC:20092,ATF7IP,T3,ndd_no_documented_epilepsy,sysndd
HGNC:29028,ATG2A,T3,ndd_with_epilepsy,panelapp_au_epilepsy;sysndd
HGNC:589,ATG5,T3,ndd_no_documented_epilepsy,clingen;sysndd
HGNC:13549,ATP10D,T3,ndd_no_documented_epilepsy,sysndd
HGNC:24215,ATP13A1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:804,ATP1B1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:811,ATP2A1,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:29103,ATP2C2,T3,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:856,ATP6V1C1,T3,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:18802,ATPAF2,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:885,ATRN,T3,ndd_no_documented_epilepsy,sysndd
HGNC:10548,ATXN1,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:10549,ATXN10,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:24173,ATXN3L,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:10560,ATXN7,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:894,AVP,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:897,AVPR2,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:23251,AWAT2,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:933,BACE1,T3,ndd_no_documented_epilepsy,sfari
HGNC:21649,BAIAP2L1,T3,ndd_no_documented_epilepsy,sfari
HGNC:960,BAZ1A,T3,ndd_no_documented_epilepsy,sysndd
HGNC:961,BAZ1B,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:976,BCAT1,T3,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:983,BCHE,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:1027,BDH1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1033,BDNF,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;sysndd
HGNC:13652,BDP1,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:24160,BEAN1,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:14562,BET1,T3,ndd_with_epilepsy,panelapp_au_epilepsy;panelapp_ge_epilepsy;sysndd
HGNC:1068,BMP15,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:16504,BPIFB6,T3,ndd_no_documented_epilepsy,panelapp_ge_id;sysndd
HGNC:1104,BRD3,T3,ndd_no_documented_epilepsy,sysndd
HGNC:22393,BRINP3,T3,ndd_no_documented_epilepsy,sfari
HGNC:12760,BRWD1,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:1125,BTF3,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1135,BTN1A1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1137,BTN2A2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1139,BTN3A2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:34455,C16orf90,T3,ndd_no_documented_epilepsy,sysndd
HGNC:31690,C18orf32,T3,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:1245,C1QC,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:26931,C22orf31,T3,ndd_no_documented_epilepsy,sysndd
HGNC:26056,C2orf42,T3,ndd_no_documented_epilepsy,sysndd
HGNC:20834,CABP7,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1401,CACNB1,T3,ndd_no_documented_epilepsy,sfari
HGNC:13626,CACNG7,T3,ndd_no_documented_epilepsy,sysndd
HGNC:19341,CAMK1D,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1471,CAMLG,T3,ndd_with_epilepsy,clingen;panelapp_au_epilepsy;panelapp_ge_epilepsy;sysndd
HGNC:20040,CAP1,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:1474,CAPG,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1486,CAPN9,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1487,CAPS,T3,ndd_no_documented_epilepsy,sysndd
HGNC:16471,CAPS2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:23435,CARNMT1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1554,CBX4,T3,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:23360,CCAR2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:25405,CCDC149,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:25611,CCDC93,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:33488,CCDC9B,T3,ndd_no_documented_epilepsy,sysndd
HGNC:2500,CCN2,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:1578,CCNA2,T3,ndd_no_documented_epilepsy,g2p_dd;panelapp_ge_id;sysndd
HGNC:18709,CCNB3,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:1594,CCNH,T3,ndd_no_documented_epilepsy,sysndd
HGNC:20570,CCNL2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1600,CCNT2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1618,CCT5,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:1622,CCT7,T3,ndd_no_documented_epilepsy,g2p_dd;panelapp_ge_id;sysndd
HGNC:30375,CD163L1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:7082,CD99,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:17350,CDC40,T3,ndd_no_documented_epilepsy,g2p_dd;panelapp_ge_id;sysndd
HGNC:1737,CDC42BPA,T3,ndd_no_documented_epilepsy,sfari
HGNC:1754,CDH15,T3,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:1763,CDH4,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1775,CDK5R1,T3,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sysndd
HGNC:18673,CDK5RAP3,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1781,CDKL1,T3,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;sysndd
HGNC:24325,CDKN2AIP,T3,ndd_no_documented_epilepsy,sysndd
HGNC:3231,CELSR2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:29511,CEP131,T3,ndd_no_documented_epilepsy,sysndd
HGNC:25309,CEP85,T3,ndd_no_documented_epilepsy,sysndd
HGNC:26244,CEP97,T3,ndd_no_documented_epilepsy,sysndd
HGNC:34347,CFAP144,T3,ndd_no_documented_epilepsy,sysndd
HGNC:25631,CFAP44,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:26708,CFAP47,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:4888,CFHR1,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id
HGNC:16980,CFHR3,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id
HGNC:8864,CFP,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id
HGNC:1911,CHAF1B,T3,ndd_no_documented_epilepsy,sysndd
HGNC:26467,CHCHD4,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1916,CHD1L,T3,ndd_no_documented_epilepsy,clingen;sysndd
HGNC:19057,CHD6,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:25701,CHD9,T3,ndd_no_documented_epilepsy,panelapp_au_id;sfari;sysndd
HGNC:30216,CHMP2A,T3,ndd_no_documented_epilepsy,sysndd
HGNC:17433,CHP1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1970,CHST2,T3,ndd_no_documented_epilepsy,sfari
HGNC:1973,CHST5,T3,ndd_no_documented_epilepsy,sysndd
HGNC:23789,CINP,T3,ndd_no_documented_epilepsy,sysndd
HGNC:29302,CIP2A,T3,ndd_no_documented_epilepsy,sysndd
HGNC:28959,CKAP5,T3,ndd_no_documented_epilepsy,sysndd
HGNC:2026,CLCNKA,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:2044,CLDN22,T3,ndd_no_documented_epilepsy,sysndd
HGNC:1322,CLDND1,T3,ndd_no_documented_epilepsy,g2p_dd
HGNC:26453,CLHC1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:2063,CLIC2,T3,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:10461,CLIP1,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:2586,CLIP2,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;sfari
HGNC:19972,CLMN,T3,ndd_no_documented_epilepsy,sysndd
HGNC:2087,CLPTM1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:17448,CLSTN2,T3,ndd_no_documented_epilepsy,sysndd
HGNC:29437,CLTRN,T3,ndd_no_documented_epilepsy,orphadata_genes;sysndd
HGNC:18290,CMAS,T3,ndd_no_documented_epilepsy,panelapp_au_id;sysndd
HGNC:35428,CMC4,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:7880,CNOT4,T3,ndd_no_documented_epilepsy,sysndd
HGNC:29616,CNTROB,T3,ndd_no_documented_epilepsy,sysndd
HGNC:24990,COA3,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:33848,COA5,T3,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:2188,COL12A1,T3,ndd_no_documented_epilepsy,orphadata_genes;sfari
HGNC:2208,COL4A6,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:26027,COMMD4,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:25014,COMMD9,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:26801,COX18,T3,ndd_no_documented_epilepsy,g2p_dd
HGNC:16232,COX4I2,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id
HGNC:2294,COX8A,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:17245,CPA6,T3,ndd_with_epilepsy,clingen;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:2301,CPD,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:2319,CPNE6,T3,ndd_no_documented_epilepsy,sysndd
HGNC:2332,CPXCR1,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:2355,CRH,T3,epilepsy_only_unclassified,clingen;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy
HGNC:2359,CRIM1,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:11701,CRIPTO,T3,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;sysndd
HGNC:2363,CRKL,T3,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id
HGNC:2364,CRLF1,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id;sysndd
HGNC:14281,CRLF2,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:2379,CRTAP,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id
HGNC:18246,CRYL1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:17086,CSTF2T,T3,ndd_no_documented_epilepsy,sysndd
HGNC:2520,CTPS2,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:2548,CUBN,T3,ndd_no_documented_epilepsy,orphadata_genes;panelapp_au_id
HGNC:2552,CUL2,T3,ndd_no_documented_epilepsy,sfari
HGNC:26943,CXXC5,T3,ndd_no_documented_epilepsy,sfari
HGNC:26356,CXorf58,T3,ndd_no_documented_epilepsy,panelapp_ge_id
HGNC:2661,DAB1,T3,ndd_with_epilepsy,orphadata_genes;panelapp_au_epilepsy;panelapp_ge_id;sysndd
HGNC:17748,DACT1,T3,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:33185,DBX1,T3,ndd_no_documented_epilepsy,panelapp_au_id
HGNC:30911,DCAF1,T3,ndd_no_documented_epilepsy,sysndd
HGNC:23111,DCHS2,T3,ndd_no_documented_epilepsy,panelapp_ge_id
